,har_feat0,har_feat1,har_feat2,har_feat3,har_feat4,har_feat5,har_feat6,har_feat7,har_feat8,har_feat9,har_feat10,har_feat11,har_feat12,har_feat13,R-mean,G-mean,B-mean,R-std,G-std,B-std,Label
2725,0.0016191071,20.202217,0.9868277,767.3154,0.33943433,178.72757,3049.0596,7.655333,10.405803,0.0009658882,3.0753772,-0.45177907,0.99792546,3.595355,89.37129,89.40069,89.37616,27.74702,27.743814,27.768835,0
3909,0.010207626,9.881546,0.9123929,56.40518,0.46224934,171.61563,215.73918,5.7474804,7.6941957,0.0018663654,2.418507,-0.42377797,0.9870522,2.3223073,85.8098,85.810135,85.789635,7.506249,7.507487,7.5343347,0
3436,0.0022785405,16.29243,0.98163223,443.78403,0.3588044,252.59123,1758.8436,7.2694397,9.920399,0.00096025976,2.9445505,-0.43577874,0.99634904,3.3120992,126.28593,126.33525,126.33231,21.096367,21.113422,21.107523,0
5332,0.0038231856,23.739347,0.92997056,169.51967,0.3273679,233.18094,654.3393,6.591516,9.350495,0.0009493209,3.0769107,-0.3541059,0.98340017,3.1316497,116.56018,116.60183,116.59986,13.016205,13.027499,13.03037,0
6030,0.00166707,26.238976,0.97857183,612.7248,0.30181712,271.7922,2424.6602,7.4953604,10.469741,0.00078666303,3.2388825,-0.4046533,0.9952794,3.6800063,135.92912,135.97542,135.96758,24.808985,24.812975,24.803411,0
2718,0.0041200225,23.132984,0.9284851,161.75728,0.3302116,233.28462,623.8961,6.5403657,9.303918,0.0010711899,3.0708935,-0.348181,0.9816721,3.206843,116.60466,116.645294,116.64254,12.716507,12.726223,12.72917,0
6172,0.0022596482,21.795294,0.9689819,351.35577,0.32067582,263.92548,1383.6278,7.139943,9.994962,0.00085137243,3.124533,-0.391417,0.99279463,3.5214627,131.89812,131.95073,131.94844,18.742588,18.752352,18.74826,1
277,0.0026296615,27.753708,0.9495834,275.21573,0.3076748,231.65244,1073.1091,6.949253,9.899662,0.0009091174,3.232342,-0.35735372,0.98660606,3.4694965,115.794334,115.83188,115.83171,16.566547,16.58881,16.59022,1
1901,0.0013944732,34.329163,0.9764879,730.47595,0.27558848,313.71603,2887.5747,7.6719546,10.83556,0.0006757314,3.4264905,-0.3897963,0.9947679,4.035189,156.83842,156.88197,156.86572,27.087774,27.080399,27.07148,0
3960,0.07006388,5.7209544,0.99709356,986.07825,0.6920654,80.5538,3938.592,5.9687304,7.170206,0.0019835066,1.9763188,-0.66846716,0.9995284,3.6537316,40.35078,40.370266,40.354347,31.565208,31.571705,31.562067,0
2667,0.007909666,10.831929,0.93510866,83.49737,0.4516061,172.55374,323.15753,6.0233874,8.128735,0.0014565809,2.5235324,-0.42229855,0.9892061,2.4959395,86.28348,86.28509,86.25745,9.135721,9.140518,9.1722555,0
1721,0.00415993,17.942833,0.95986825,223.74191,0.35694802,142.53304,877.02484,6.6344666,9.242148,0.0012205065,2.9926775,-0.38358387,0.9890279,3.1653068,71.230225,71.25516,71.200424,15.025554,14.977265,15.010132,0
4316,0.002684476,15.6710205,0.9919021,968.224,0.38793284,383.2622,3857.225,7.542604,9.958074,0.0008280669,2.916018,-0.49000773,0.99860805,3.8231096,191.5327,191.56708,191.53966,31.188292,31.18393,31.175774,1
6176,0.0019520972,42.941708,0.9418098,369.3323,0.25692448,287.81754,1434.3875,7.1561575,10.44407,0.0006749302,3.532078,-0.32558686,0.98235005,4.0086517,143.92865,143.98482,143.97743,19.280115,19.279942,19.270378,0
5014,0.0029232362,13.899267,0.9810167,366.33707,0.38738847,104.87355,1451.449,7.033571,9.463436,0.0017501176,2.8463044,-0.45236412,0.9966934,3.1761835,52.429996,52.47995,52.425175,19.207693,19.176544,19.177189,0
964,0.0015662785,13.645149,0.9983818,4216.9746,0.38137344,265.87308,16854.254,8.139053,10.563458,0.0008428129,2.863468,-0.5315671,0.999585,3.6578414,132.91379,132.96252,132.92142,64.986084,64.97085,64.98598,0
431,0.0012102855,30.95747,0.9940641,2609.2124,0.306211,251.32509,10405.893,8.323188,11.318151,0.00070237607,3.3710845,-0.46922782,0.9990895,4.187378,125.45233,125.49932,125.47743,51.176216,51.16748,51.184128,1
3237,0.08576414,31.243473,0.6400494,43.448322,0.53926533,37.26119,142.54982,4.2681203,5.348262,0.0033411668,2.393942,-0.3523922,0.93031657,2.4069376,18.63958,18.64534,18.646593,6.607794,6.6253915,6.6199,0
1221,0.0012592247,25.394972,0.98912644,1168.8127,0.3073046,310.58923,4649.856,7.945081,10.879466,0.00073455943,3.2456431,-0.4445648,0.99809426,3.8676026,155.21489,155.2541,155.2368,34.286156,34.280598,34.27933,0
4851,0.0029404836,14.415781,0.98479635,474.25842,0.39620343,101.87541,1882.6179,7.177347,9.581476,0.0011951684,2.830574,-0.4716156,0.9977607,3.2902884,50.909206,50.96265,50.91038,21.822798,21.797113,21.796526,0
1128,0.0032385788,21.351973,0.96736777,327.9091,0.3388855,347.27563,1290.2844,6.9402328,9.624897,0.0008113019,3.0779562,-0.3971881,0.992037,3.3745441,173.57199,173.60703,173.57797,18.24568,18.230448,18.236137,1
945,0.0040392783,18.143381,0.9586588,219.68799,0.36201587,164.19415,860.6086,6.7426386,9.33403,0.0011319052,2.9542503,-0.39733496,0.9908275,3.1739607,82.07707,82.08404,82.05272,14.87376,14.866806,14.886298,0
5078,0.025010983,7.9629374,0.996774,1234.525,0.5563297,87.31459,4930.137,6.952031,8.613421,0.0018582059,2.443066,-0.6107362,0.9996137,3.3046284,43.629692,43.71366,43.619232,35.186867,35.129814,35.19643,0
2740,0.001305453,20.375637,0.99264735,1386.2615,0.34050527,166.91197,5524.67,8.008036,10.734436,0.00094895536,3.10786,-0.48283985,0.99905264,3.8277898,83.40896,83.45237,83.42344,37.2945,37.282513,37.30334,0
5243,0.0016250614,25.409657,0.97885543,600.9266,0.30280003,282.10742,2378.2966,7.5082693,10.47379,0.00077432726,3.220993,-0.40799907,0.9954962,3.696082,140.98885,141.03902,141.02985,24.522272,24.530285,24.517818,1
3671,0.0044366256,11.072848,0.9750454,221.792,0.42657363,178.76047,876.0952,6.737385,8.999472,0.00135582,2.6356845,-0.4547682,0.9956662,2.8151088,89.36928,89.37578,89.34955,14.863193,14.874656,14.898308,0
973,0.0014202564,19.069818,0.9916141,1137.6276,0.36710635,175.84834,4531.4404,7.941261,10.5771,0.00092457153,3.0472155,-0.49158776,0.99909914,3.7203329,87.87018,87.91195,87.87914,33.785217,33.7719,33.802902,0
4493,0.0017942266,28.281448,0.97464275,557.53564,0.29265064,208.1994,2201.861,7.41374,10.45316,0.0008488029,3.291591,-0.3870747,0.99358493,3.8657,104.045525,104.07101,104.05874,23.5724,23.599796,23.612211,1
4188,0.0042695333,17.290455,0.96409285,241.1136,0.3691013,241.69504,947.164,6.7485323,9.230081,0.001197524,2.8504183,-0.41692927,0.9927483,3.0199432,120.777214,120.814865,120.81498,15.5836525,15.592021,15.595622,0
5734,0.0036013862,18.390205,0.963892,254.63684,0.35643864,205.37054,1000.15717,6.8227143,9.429107,0.0011908787,2.931471,-0.40434483,0.9923647,3.283326,102.65306,102.67063,102.667435,15.937227,15.95801,15.96437,0
2467,0.008464629,9.182111,0.9969702,1516.2229,0.48172158,103.56014,6055.7095,7.3293214,9.184546,0.0014760664,2.6064324,-0.5938394,0.9996637,3.2410033,51.753124,51.869644,51.752563,39.037945,38.943844,39.05791,0
4045,0.0013581916,32.203335,0.97696143,699.0476,0.2715943,242.01707,2763.987,7.6717615,10.864426,0.0007629848,3.3948572,-0.38688883,0.99466324,4.0936766,120.990715,121.03033,121.02131,26.44134,26.460333,26.465763,1
861,0.013970924,4.515096,0.99148965,265.46365,0.62927544,52.244045,1057.3395,6.29566,7.621102,0.0034335137,2.0533755,-0.63469934,0.99935657,2.5821462,26.083635,26.186989,26.080156,16.3295,16.28709,16.347178,0
3380,0.0023084064,24.625603,0.9618288,322.617,0.30661315,252.8239,1265.8424,7.101247,10.029164,0.0009019294,3.1845,-0.37522978,0.9907768,3.574209,126.37642,126.423004,126.42194,17.960358,17.975063,17.972992,0
5445,0.0017163262,26.886572,0.9767067,577.23724,0.2949651,286.51157,2282.0623,7.4277244,10.469558,0.0007278156,3.2760193,-0.38744015,0.9935965,3.8632016,143.15416,143.20514,143.2006,24.040981,24.039616,24.028017,1
68,0.0014786156,42.010788,0.96757567,647.87555,0.2589736,218.44289,2549.4915,7.5946455,10.906554,0.00061673176,3.541925,-0.361552,0.99162656,4.2619195,109.15484,109.18114,109.17254,25.444065,25.462322,25.472874,1
1191,0.048636742,6.5198436,0.79729456,16.102844,0.51364464,41.317146,57.891533,4.057217,5.388976,0.005530858,1.9864132,-0.42374456,0.9636333,2.1285527,20.6629,20.667196,20.67063,4.0204782,4.037992,4.037424,0
4543,0.0018650945,22.161703,0.9816971,605.90643,0.31917903,251.27048,2401.4639,7.491591,10.344874,0.0008214963,3.1247885,-0.42264473,0.9963458,3.5464323,125.61902,125.657646,125.65288,24.668371,24.680748,24.675308,0
4634,0.011359308,10.64075,0.99420625,918.9586,0.5027213,111.57564,3665.1938,7.1279526,9.118903,0.0015602158,2.605884,-0.55631423,0.99929416,3.5210896,55.797943,55.82527,55.791634,30.384727,30.377756,30.376877,0
5143,0.0036747397,16.509045,0.98192906,457.4897,0.36681548,216.22667,1813.4497,7.0203094,9.549192,0.00096201815,2.8721323,-0.43592557,0.99560225,3.4718187,108.16143,108.18298,108.17737,21.487516,21.50908,21.507706,0
1232,0.004364987,33.62704,0.88072795,140.96059,0.30528513,231.57115,530.2153,6.38687,9.342981,0.00095401483,3.296859,-0.29941577,0.9646008,3.2607853,115.74742,115.78685,115.78873,11.863302,11.874495,11.876572,0
1571,0.002269672,33.908623,0.9455166,311.28778,0.28626043,269.7197,1211.2426,7.05177,10.158836,0.000705085,3.361083,-0.34381658,0.98561203,3.7089975,134.83589,134.88498,134.8829,17.656921,17.665638,17.65801,0
5109,0.029379418,85.59387,0.9917779,5205.1113,0.4366842,119.00378,20734.852,6.7964034,8.927588,0.0007815184,3.2271662,-0.5523514,0.9991597,4.654758,59.37627,59.664467,59.352547,72.23099,72.042984,72.25113,0
5655,0.0015432328,25.490232,0.9837646,785.78314,0.3093867,215.9781,3117.6423,7.693892,10.586532,0.00090089405,3.2161016,-0.43368834,0.99724674,3.682093,107.90904,107.94277,107.93048,28.092323,28.10406,28.123318,0
316,0.001996723,40.232307,0.990723,2170.417,0.28558972,212.77145,8641.436,8.218811,11.40164,0.0006972664,3.5447984,-0.43750155,0.9983915,4.4746184,106.238365,106.27842,106.2488,46.71151,46.708652,46.741882,1
4269,0.002157332,25.097534,0.9868597,955.9281,0.31969827,175.53468,3798.615,7.544099,10.400911,0.00080543983,3.198739,-0.42567623,0.99667853,3.945446,87.83188,87.846146,87.81417,31.006235,31.020643,31.03344,0
4264,0.0011629015,38.02626,0.98325366,1135.223,0.2750113,313.3239,4502.8657,7.843384,11.029425,0.0005921554,3.4721487,-0.40211368,0.9961532,4.1707273,156.60225,156.64816,156.6322,33.687817,33.687347,33.669785,1
1639,0.0016540427,25.384533,0.98387283,787.3116,0.29529878,250.85709,3123.8618,7.6640177,10.67748,0.0007305268,3.2456884,-0.41175905,0.99620754,3.973249,125.311005,125.350716,125.34345,28.08441,28.095224,28.091564,1
5983,0.001162082,21.754194,0.9918105,1328.9154,0.31200534,203.26318,5293.907,8.0465,10.923438,0.0008460005,3.1590257,-0.46233162,0.99870354,3.9301312,101.55086,101.584274,101.56025,36.49863,36.502518,36.522217,0
2783,0.0033828353,196.85379,0.8830476,841.85236,0.3474533,93.50523,3170.5557,7.3903413,10.227659,0.0009951259,3.7702823,-0.3949271,0.99411774,3.456076,46.751022,46.786064,46.74083,29.04404,29.035772,29.063944,0
1486,0.02949293,72.28111,0.9883808,3111.1904,0.518783,100.241425,12372.48,6.472126,8.370214,0.0011281583,2.8485606,-0.5257837,0.9981248,4.4817615,50.131287,50.15405,50.14425,55.812496,55.82402,55.813538,0
2479,0.0020491497,21.302126,0.97695076,462.2062,0.32331637,218.25299,1827.5227,7.3000393,10.125682,0.001027343,3.0952315,-0.41070357,0.9950116,3.440229,109.10609,109.13331,109.12364,21.49827,21.517202,21.531746,0
5881,0.003145311,16.547188,0.96894985,266.80798,0.36106652,180.15651,1050.6848,6.9532495,9.535163,0.0012780578,2.9001126,-0.41826582,0.9938612,3.1330767,90.04108,90.05058,90.03496,16.378847,16.390547,16.405432,0
5463,0.0023960772,22.987087,0.96352583,315.2974,0.31656957,268.08542,1238.2024,7.071256,9.9156275,0.000871356,3.1230793,-0.38632712,0.9917302,3.4197936,134.0107,134.06221,134.0586,17.779217,17.792759,17.782211,1
2757,0.0016754942,14.444081,0.9946308,1345.6288,0.37806854,160.06337,5368.0713,7.820471,10.353796,0.0011276887,2.9062505,-0.49966782,0.99913794,3.5131602,79.962296,80.00576,79.98313,36.73309,36.720856,36.736744,0
2036,0.0013242016,20.201544,0.98950094,962.31824,0.32323378,329.08902,3829.0713,7.8169255,10.632695,0.000733736,3.1064146,-0.45208576,0.9981097,3.730374,164.42422,164.46951,164.44962,31.06289,31.056211,31.04075,1
4877,0.001504683,23.225412,0.9832835,694.88574,0.31250104,305.56424,2756.3176,7.640121,10.549776,0.0007586293,3.1736712,-0.42531115,0.99666935,3.7155619,152.70985,152.75473,152.7415,26.38492,26.37779,26.36733,1
3667,0.001008206,24.650448,0.99358666,1923.0292,0.31866577,225.04834,7667.4663,8.224085,11.124859,0.0007937216,3.2354143,-0.47357303,0.99907655,4.0273914,112.38711,112.43098,112.415955,43.929375,43.933357,43.940823,0
1663,0.004091038,17.027443,0.9571033,198.49348,0.37059924,175.4312,776.94653,6.672676,9.208681,0.0012605895,2.8935773,-0.4002126,0.99109393,3.1423657,87.70277,87.70839,87.68134,14.079554,14.09124,14.113887,0
3985,0.002516024,19.212635,0.9752526,388.12027,0.33577853,261.56894,1533.2684,7.1161585,9.861951,0.0008784227,3.028579,-0.40817213,0.99397117,3.458864,130.71025,130.75941,130.75235,19.688988,19.69246,19.688663,1
1857,0.008650771,10.322841,0.99689615,1664.0189,0.4877515,96.56171,6645.753,6.950561,8.866827,0.0013607296,2.5589824,-0.5467117,0.9990515,3.5768704,48.317883,48.36637,48.341316,40.87728,40.88793,40.888195,0
3998,0.009556035,5.955642,0.9954423,654.7377,0.57251084,69.27345,2612.995,6.8826294,8.445899,0.0017598114,2.282891,-0.6076615,0.9995508,3.3018184,34.670654,34.744926,34.679657,25.762594,25.757706,25.76908,0
372,0.0037510665,33.974445,0.8941914,160.52437,0.28619277,209.27782,608.12305,6.484533,9.4955,0.00084814214,3.299622,-0.30278867,0.9673425,3.5933232,104.61414,104.63575,104.633026,12.647832,12.670234,12.67119,1
6051,0.0015358684,30.829136,0.97582734,638.1421,0.2857986,269.29916,2521.7393,7.598789,10.708334,0.0006566572,3.348265,-0.3925617,0.99474007,3.9605515,134.5179,134.5662,134.55975,25.303995,25.315004,25.311163,1
1588,0.0024314187,28.675447,0.9497431,285.31235,0.30126375,275.31458,1112.574,7.009001,9.937524,0.0009012101,3.2148588,-0.36815718,0.9885648,3.4606266,137.62172,137.6771,137.67236,16.890842,16.899944,16.892141,0
4204,0.0013477124,19.331415,0.9939435,1596.8745,0.36705092,188.46252,6368.1665,8.083804,10.706611,0.0008880411,3.0607934,-0.50578904,0.9993695,3.774301,94.17091,94.20806,94.19162,40.030735,40.03901,40.04913,0
6060,0.004260743,8.356685,0.9847213,273.85205,0.44905305,95.56872,1087.0515,6.764809,8.8662405,0.0013572612,2.5355165,-0.48927048,0.99746126,2.8520403,47.759487,47.835873,47.767464,16.645527,16.614988,16.617275,0
5154,0.0017253011,15.371594,0.9927766,1064.9496,0.38656652,141.60117,4244.427,7.8484855,10.375831,0.0009449395,2.9266486,-0.49985442,0.9991145,3.715373,70.78564,70.82621,70.78805,32.74444,32.72995,32.747215,0
2237,0.027557109,8.447836,0.99396455,701.2288,0.50276333,77.17439,2796.4675,6.1240377,7.841495,0.0014448095,2.4161978,-0.52836555,0.9974322,3.4762573,38.63781,38.673573,38.645092,26.632828,26.640785,26.630524,0
2379,0.003399014,11.482456,0.9917201,694.0375,0.40549287,98.92772,2764.6675,7.265509,9.585261,0.0012575891,2.7532315,-0.49057707,0.99840635,3.554877,49.456158,49.52592,49.471996,26.430584,26.414278,26.418024,0
21,0.0014019125,34.39679,0.9800344,862.0551,0.2800418,171.34784,3413.8237,7.7448792,10.887252,0.0008644029,3.4295657,-0.39973158,0.9956309,4.1398664,85.589165,85.615685,85.5821,29.40688,29.400818,29.438826,1
399,0.0022437926,24.032513,0.96699536,364.35797,0.31048247,269.2245,1433.3994,7.1875296,10.095964,0.00079310813,3.1653898,-0.38741118,0.9924723,3.5980356,134.60564,134.65352,134.64995,19.121857,19.135435,19.13035,1
701,0.0014639469,28.252861,0.97980076,699.6737,0.28813645,212.40887,2770.442,7.636604,10.713063,0.0008202977,3.3091164,-0.4000267,0.99539834,3.962798,106.07938,106.10906,106.095604,26.465523,26.487381,26.502737,1
6124,0.004623477,15.203335,0.9561493,173.33963,0.38882855,221.55219,678.1552,6.5533037,8.971667,0.0013666123,2.772082,-0.41162807,0.99162805,2.8392122,110.75641,110.79137,110.78606,13.147552,13.169689,13.170343,0
4756,0.0021227708,20.0814,0.97664684,430.2888,0.3384926,239.67992,1701.0737,7.2946625,10.085683,0.0008736869,3.0693197,-0.415121,0.9951546,3.4641337,119.824776,119.86219,119.8611,20.771563,20.791265,20.791754,0
5578,0.0020544794,25.471756,0.9731484,474.74786,0.3098376,190.62766,1873.5198,7.319809,10.242044,0.0010622605,3.2194963,-0.39701784,0.9940994,3.6285057,95.24484,95.27081,95.25075,21.846443,21.841888,21.871305,0
5364,0.0035728873,20.598202,0.95275927,218.07426,0.34619242,199.05167,851.69885,6.7721896,9.445897,0.0010924962,2.9924328,-0.38749248,0.98986477,3.2676754,99.49214,99.507614,99.49955,14.760299,14.77984,14.791249,0
1238,0.0018839499,30.838102,0.96566325,449.51096,0.29439783,214.38213,1767.2057,7.32775,10.397389,0.0008360353,3.3312821,-0.37424028,0.9918856,3.812331,107.22616,107.25226,107.24388,21.252178,21.274202,21.286366,0
3211,0.0031551232,26.991741,0.9403716,226.32294,0.31750023,228.07141,878.3,6.780877,9.669815,0.0009657905,3.1979856,-0.35160288,0.98452264,3.4391298,113.98281,114.01759,114.01802,15.027422,15.045794,15.047221,0
1373,0.0037477198,16.57067,0.97342545,311.97223,0.38022113,180.62698,1231.3182,6.893044,9.424344,0.0012093028,2.8901577,-0.42343527,0.9942522,3.3441784,90.31639,90.324715,90.297455,17.672052,17.686588,17.709644,0
2755,0.0043372875,23.556,0.9902952,1215.4337,0.4175844,115.8923,4838.1787,7.267409,9.456918,0.0008537216,2.734895,-0.52414924,0.99905044,3.2725432,58.012226,58.03866,58.013454,35.037853,35.02616,35.027096,0
828,0.0022952324,23.234745,0.96786606,361.7509,0.31489956,255.48555,1423.7688,7.1677294,10.037083,0.00086554774,3.1382005,-0.39067522,0.9928196,3.541574,127.738014,127.78155,127.781456,19.04791,19.060823,19.056234,0
4497,0.03652139,6.380715,0.9647847,90.73538,0.58501977,46.07806,356.5608,5.1075006,6.359935,0.00392859,1.9375736,-0.53130186,0.9933746,2.5835135,23.052471,23.074217,23.062885,9.565692,9.60072,9.572278,0
3102,0.001605512,17.386248,0.990165,884.4265,0.3572361,166.45316,3520.3196,7.7345157,10.35718,0.0010292265,2.994447,-0.4778752,0.9987094,3.553551,83.18576,83.226875,83.18962,29.80194,29.78023,29.815535,0
1414,0.0016882587,25.70744,0.9797452,635.02576,0.3023718,297.19855,2514.3958,7.504047,10.489789,0.0007999499,3.2369127,-0.4039603,0.9951629,3.729204,148.48778,148.53537,148.52104,25.251728,25.252075,25.238157,0
3153,0.0063545965,26.941172,0.8107012,71.16407,0.3279768,218.65816,257.71512,5.9212174,8.591012,0.0011919582,3.123607,-0.30325392,0.95844454,2.8935628,109.31053,109.34041,109.335106,8.42577,8.4417305,8.441988,0
628,0.0021529468,32.794014,0.95622903,374.6119,0.27747375,214.81726,1465.6537,7.1323333,10.273682,0.00084990467,3.3768182,-0.34615666,0.98662275,3.8913407,107.332054,107.35782,107.352455,19.337484,19.36032,19.365406,1
1439,0.001192346,22.500563,0.9944867,2042.688,0.31139016,261.24997,8148.2515,8.106478,11.003686,0.00079386967,3.1839914,-0.4658651,0.99884164,3.863408,130.39667,130.44954,130.42604,45.345074,45.33597,45.351616,1
1672,0.003197917,21.28108,0.95346004,228.80978,0.33366308,212.62746,893.958,6.8386393,9.559991,0.0011316744,3.0212677,-0.38442177,0.9901112,3.192535,106.26597,106.28968,106.287704,15.141218,15.163719,15.1701,0
1788,0.0054392,19.166399,0.9050274,100.94784,0.35467288,219.52896,384.62494,6.2156453,8.739892,0.0012186052,2.8861473,-0.35772246,0.9805082,2.938207,109.738976,109.774254,109.773125,10.047872,10.06385,10.06673,0
5366,0.002092533,17.692114,0.9825525,507.2174,0.34683326,169.11877,2011.1775,7.3945556,10.088374,0.0009350666,2.9997895,-0.43758273,0.99675316,3.5014827,84.504684,84.523224,84.49584,22.544071,22.539894,22.563343,0
3691,0.0056580496,14.09395,0.97096765,243.08432,0.3894655,169.51051,958.24335,6.548915,8.965776,0.0015679345,2.8043425,-0.4127358,0.9916263,3.0037796,84.7048,84.71119,84.69499,15.669335,15.658512,15.676515,0
2739,0.010636478,8.659893,0.9943882,772.2665,0.5044338,83.29143,3080.406,6.890324,8.632785,0.0015652347,2.4267821,-0.5670348,0.9992196,3.2257164,41.670025,41.70695,41.684532,27.876108,27.878942,27.869564,0
2945,0.0022195745,23.998556,0.96880174,384.76886,0.32301238,256.3036,1515.0769,7.2284904,10.086028,0.00087774586,3.1486442,-0.3993413,0.99380034,3.518002,128.08456,128.13348,128.13261,19.630644,19.64701,19.644712,0
264,0.0028149297,15.13568,0.9841081,476.85675,0.38435775,369.3187,1892.2914,7.239246,9.681751,0.0008770424,2.8817444,-0.46136573,0.99722356,3.3901677,184.58815,184.61888,184.59532,21.93538,21.92661,21.921726,1
1066,0.0012121825,40.629704,0.9739909,781.0196,0.2551605,304.3231,3083.4485,7.7288313,11.053937,0.0006210696,3.5440743,-0.3710801,0.9933969,4.3305717,152.09692,152.14328,152.12912,27.949986,27.944206,27.9334,1
2223,0.0015377516,29.028,0.9770313,632.20856,0.28789574,256.78415,2499.8062,7.5653224,10.662491,0.00073735864,3.3237379,-0.39137593,0.99450785,3.94855,128.35765,128.39963,128.39503,25.167171,25.179873,25.174582,0
2716,0.0014352131,43.353424,0.97496897,865.9524,0.25789624,189.08752,3420.4563,7.692374,11.007259,0.00059538474,3.560437,-0.36969408,0.9931614,4.295038,94.46882,94.48947,94.463974,29.406254,29.422066,29.43998,1
4272,0.00986029,10.76329,0.9957011,1252.6,0.42509267,114.86925,4999.6367,7.074096,9.2140465,0.001339357,2.692009,-0.52582765,0.9989388,3.4926295,57.449547,57.48487,57.455902,35.45667,35.460163,35.465843,0
2944,0.0023350685,34.23179,0.9376534,274.57135,0.280239,280.385,1064.0536,6.981985,10.063848,0.00080373115,3.3608766,-0.33996025,0.98399776,3.7076344,140.1459,140.20428,140.20122,16.575178,16.582212,16.573336,0
5583,0.0018159761,19.19833,0.98405206,602.68994,0.3295798,224.9614,2391.5615,7.5439425,10.330751,0.0009443009,3.0556722,-0.43627006,0.9971178,3.5112207,112.46272,112.494835,112.48737,24.630228,24.6517,24.659723,0
4117,0.0021785551,20.041977,0.9845746,649.683,0.3524142,374.48514,2578.69,7.4820704,10.127886,0.0007614064,3.0681822,-0.44805682,0.9973142,3.6848593,187.19543,187.22981,187.20361,25.49918,25.495296,25.484606,1
32,0.0019713729,27.355486,0.9712306,475.56583,0.29865733,314.39813,1874.9078,7.316577,10.318406,0.0007346211,3.27594,-0.38442445,0.9927804,3.7161589,157.09193,157.14372,157.11989,21.84423,21.835083,21.821507,1
1331,0.0025010223,19.827124,0.9701447,332.15326,0.33787253,304.83353,1308.7859,7.079173,9.841919,0.00091484253,3.047245,-0.40166786,0.99324334,3.3679657,152.33438,152.39143,152.37128,18.249811,18.246061,18.226696,1
5662,0.0013856547,22.84557,0.98728496,898.7495,0.3145854,316.44827,3572.1523,7.766218,10.648648,0.0007414792,3.1815715,-0.43814188,0.99763685,3.9163897,158.12715,158.16943,158.15671,30.025677,30.014503,30.006294,1
3198,0.002633535,28.665344,0.948053,276.12805,0.30661651,311.87445,1075.8469,6.987818,9.895014,0.00083500927,3.2121308,-0.3690658,0.98888516,3.3265204,155.91127,155.96829,155.95189,16.670938,16.654537,16.63849,0
642,0.0015896406,24.32781,0.98079497,633.5834,0.29994753,262.31836,2510.0056,7.5794187,10.559172,0.00071397796,3.2116477,-0.40954667,0.9957705,3.816819,131.04576,131.09116,131.087,25.194942,25.206026,25.201918,1
3756,0.0021891694,23.269789,0.96762764,359.43518,0.31400007,222.86133,1414.471,7.159536,10.05879,0.00097542646,3.1485512,-0.38617936,0.9921595,3.512582,111.38241,111.41156,111.40883,18.944483,18.966156,18.971327,1
5622,0.0028175907,71.10352,0.98667496,2667.8496,0.39658123,128.37184,10600.295,7.75289,10.41726,0.0007606381,3.3229587,-0.4747461,0.99871236,4.606082,64.155174,64.22377,64.172325,51.6464,51.6324,51.641113,0
4416,0.0047538173,12.89728,0.9720557,231.12587,0.4155834,144.215,911.6062,6.710631,9.058792,0.0016807304,2.7546036,-0.4399274,0.9945946,2.875349,72.063835,72.08226,72.024765,15.2797,15.244868,15.269517,0
931,0.0032209875,14.024033,0.97771907,315.08435,0.39191383,174.96184,1246.3134,7.0432973,9.484705,0.0013217123,2.7921448,-0.44993708,0.9963352,3.0723438,87.48739,87.49542,87.472336,17.802402,17.813128,17.829891,0
5960,0.008249781,17.659256,0.8410098,55.545704,0.37445354,176.75319,204.52356,5.73592,8.162176,0.0013539989,2.8349302,-0.32966995,0.96436745,2.6328554,88.375916,88.37655,88.363495,7.450332,7.452482,7.4733834,0
1904,0.036168948,7.378574,0.9960318,931.31104,0.56057006,73.93296,3717.8655,6.065458,7.5647907,0.0015498112,2.2370572,-0.5697955,0.9983485,3.589819,37.03499,37.06964,37.047638,30.686377,30.697792,30.686333,0
4836,0.0010660286,30.140966,0.9890406,1376.9247,0.2983807,222.25313,5477.5576,8.081225,11.135787,0.000739699,3.3521392,-0.44147426,0.99819434,4.075137,111.06284,111.10663,111.087685,37.2154,37.21148,37.23237,0
2163,0.0019406914,32.181877,0.9681723,505.62552,0.28190675,232.05531,1990.3202,7.36326,10.495353,0.00074216514,3.378905,-0.367414,0.99122345,4.101391,115.97838,116.01216,116.00699,22.481289,22.49713,22.49818,0
1003,0.0038196612,11.516682,0.98412037,362.81165,0.4258372,87.29243,1439.73,6.967053,9.1982,0.0017965337,2.670537,-0.48337075,0.9977561,3.1140273,43.61875,43.676235,43.63033,19.093214,19.083494,19.068348,0
1912,0.0023429384,25.651842,0.96160454,334.23523,0.3039237,259.80923,1311.2892,7.0834026,10.013984,0.00087001396,3.2016644,-0.37337402,0.9903268,3.5797355,129.85828,129.9081,129.90662,18.304363,18.31612,18.30911,0
5308,0.001940891,24.961996,0.9713424,435.52148,0.30357957,308.4943,1717.1239,7.3084993,10.263011,0.0007788166,3.2201726,-0.39011616,0.99336946,3.6801944,154.19444,154.25098,154.23485,20.880308,20.868692,20.856396,0
5829,0.0013746853,38.65829,0.9706715,659.1264,0.2656527,271.95428,2597.8474,7.617189,10.887097,0.00067675096,3.4988272,-0.37087512,0.9929875,4.1187305,135.95956,136.00424,135.99736,25.67916,25.68853,25.680922,0
