,har_feat0,har_feat1,har_feat2,har_feat3,har_feat4,har_feat5,har_feat6,har_feat7,har_feat8,har_feat9,har_feat10,har_feat11,har_feat12,har_feat13,R-mean,G-mean,B-mean,R-std,G-std,B-std,Label
5046,0.003406829,3.8380764,0.9935052,295.60324,0.48722386,239.99728,1178.5748,6.967664,8.848646,0.0017599155,2.0816236,-0.53761727,0.99883693,2.6163409,119.96905,119.96905,119.96905,17.21421,17.21421,17.21421,0
2369,0.010551399,2.3107173,0.97422063,44.84098,0.5582846,168.05426,177.0532,5.642036,7.197246,0.0031671047,1.7999629,-0.47948974,0.9921897,2.3322353,84.026535,84.026535,84.026535,6.708811,6.708811,6.708811,0
2396,0.010830594,4.085477,0.9542676,44.664917,0.5089971,216.4529,174.57419,5.4939146,7.2757015,0.0016284906,2.0251439,-0.41510412,0.982882,2.7189367,108.21074,108.21074,108.21074,6.682331,6.682331,6.682331,0
3739,0.017941812,2.9568,0.93206143,21.766087,0.5438517,137.89862,84.10755,5.087353,6.520066,0.0031707373,1.947072,-0.40304562,0.97195506,2.3564181,68.95923,68.95923,68.95923,4.668638,4.668638,4.668638,0
3468,0.004216852,4.581902,0.9907102,247.02509,0.46167257,265.5403,983.51843,6.7468214,8.750058,0.0013667722,2.1844027,-0.49939436,0.99764436,2.6906102,132.7885,132.7885,132.7885,15.796755,15.796755,15.796755,0
2273,0.0028640297,2.780267,0.9976732,597.85077,0.54010165,139.01187,2388.6228,7.3816605,9.01873,0.0026836342,1.8995835,-0.6047322,0.999703,2.4901526,69.493774,69.493774,69.493774,24.503267,24.503267,24.503267,0
2955,0.006621478,1.3156592,0.99741983,255.24239,0.64735293,75.51783,1019.6539,6.704262,7.856631,0.004155014,1.5128803,-0.6431008,0.99960643,2.3033834,37.775864,37.775864,37.775864,16.026867,16.026867,16.026867,0
4373,0.057742357,1.1808045,0.99915487,699.83826,0.70601946,57.363434,2798.172,5.3618855,6.2513785,0.002770726,1.4478025,-0.62587816,0.99789065,2.6615264,28.749052,28.749052,28.749052,26.577223,26.577223,26.577223,0
164,0.012118533,2.6426747,0.97013587,44.233406,0.5437276,241.32849,174.29095,5.5503335,7.1785264,0.0021435132,1.8681881,-0.4545734,0.98893934,2.432215,120.65453,120.65453,120.65453,6.645973,6.645973,6.645973,3
1484,0.00845038,7.6410317,0.99751323,1536.792,0.56951976,124.2998,6139.527,7.2283397,8.799677,0.0015078383,1.9646938,-0.61504036,0.99969673,2.5503564,62.17303,62.17303,62.17303,39.22946,39.22946,39.22946,0
1968,0.0042094784,76.104996,0.9697105,1257.0568,0.5355504,73.62265,4952.122,7.3313074,9.309609,0.0020305794,2.515548,-0.5515451,0.999353,2.6720915,36.88142,36.88142,36.88142,35.53489,35.53489,35.53489,0
4124,0.008273099,1.6046687,0.9983716,492.87402,0.6555911,60.28589,1969.8914,6.869102,7.8890047,0.0047174967,1.6279739,-0.6694459,0.9997539,2.190486,30.147112,30.147112,30.147112,22.221434,22.221434,22.221434,0
3293,0.014120239,1.9371917,0.9803462,49.29983,0.60448307,184.55281,195.26215,5.6150675,6.810247,0.0027745334,1.7245635,-0.5263717,0.9945429,2.282665,92.27965,92.27965,92.27965,7.0280566,7.0280566,7.0280566,0
4687,0.0025013485,7.1673903,0.99352103,553.3073,0.4204435,301.3609,2206.0618,7.442512,9.423567,0.0011796904,2.4598734,-0.52362657,0.9989762,2.8249476,150.68175,150.68175,150.68175,23.544502,23.544502,23.544502,0
1060,0.020707244,2.9247959,0.8644145,10.787205,0.5211392,178.05208,40.224026,4.6075315,6.324348,0.002964843,1.9306673,-0.30861136,0.92331284,2.409817,89.03115,89.03115,89.03115,3.2857728,3.2857728,3.2857728,0
2427,0.0038657624,2.5286903,0.9976992,549.5798,0.5658174,119.54351,2195.7903,7.1339073,8.685177,0.0029462692,1.8407158,-0.6040712,0.9996012,2.4345596,59.794006,59.794006,59.794006,23.449484,23.449484,23.449484,0
2762,0.0021334349,3.2668939,0.9990536,1727.6914,0.5216335,319.41223,6907.4985,7.972923,9.701989,0.0014429657,1.9864845,-0.6247459,0.99988437,2.709488,159.64613,159.64613,159.64613,41.675243,41.675243,41.675243,1
2174,0.0027635712,2.5211594,0.9991881,1553.97,0.609667,144.4138,6213.359,7.998566,9.2078085,0.0019976078,1.8491673,-0.68652886,0.999953,2.6075723,72.21105,72.21105,72.21105,39.511787,39.511787,39.511787,0
2226,0.0022651874,4.597706,0.99847484,1507.9814,0.48859006,220.68849,6027.328,7.828044,9.54097,0.0014644008,2.1972158,-0.600003,0.9997782,2.6252224,110.30463,110.30463,110.30463,38.888897,38.888897,38.888897,0
3419,0.009475451,3.5117736,0.99892014,1626.4148,0.53399366,117.5286,6502.147,7.5651155,9.260862,0.0021990805,2.0679429,-0.6176531,0.99981093,2.625911,58.702675,58.702675,58.702675,40.35678,40.35678,40.35678,4
1931,0.0024565894,3.9231062,0.99943537,3475.1086,0.50416195,212.52266,13896.512,8.207868,10.023871,0.0015122504,2.109338,-0.6285292,0.9999219,2.78536,106.11648,106.11648,106.11648,59.00469,59.00469,59.00469,2
1824,0.015128173,42.01905,0.9720215,754.3234,0.6138778,55.242027,2975.2747,6.4087844,7.7767253,0.0014534335,1.9315306,-0.5954551,0.99905825,2.2461345,27.71092,27.71092,27.71092,27.72702,27.72702,27.72702,0
3663,0.009133553,5.479389,0.91565275,32.47991,0.43495852,194.6825,124.44026,5.441433,7.5735216,0.002187502,2.2919614,-0.33609048,0.96187896,2.7804995,97.33831,97.33831,97.33831,5.698542,5.698542,5.698542,0
4993,0.001994555,2.664928,0.9993661,2102.9443,0.57412684,197.34845,8409.112,8.192151,9.505026,0.0017284781,1.9028424,-0.6773004,0.999956,2.3885374,98.643875,98.643875,98.643875,45.923798,45.923798,45.923798,0
3329,0.011177184,2.148625,0.97378176,41.007317,0.5669358,137.89839,161.88063,5.6101832,7.1193285,0.0038159024,1.761386,-0.48505202,0.9924037,2.266829,68.944084,68.944084,68.944084,6.4208765,6.4208765,6.4208765,0
1761,0.0033380871,2.5547357,0.99770796,557.74945,0.55998725,129.54182,2228.443,7.349711,8.896404,0.002620759,1.8293064,-0.61755925,0.99974346,2.4591167,64.76217,64.76217,64.76217,23.675161,23.675161,23.675161,0
1574,0.0026716213,5.4446654,0.9947059,514.38446,0.47818467,183.0898,2052.093,7.3449664,9.29152,0.0015168727,2.1802633,-0.55459154,0.999371,2.8120396,91.506714,91.506714,91.506714,22.701662,22.701662,22.701662,4
4403,0.004694403,3.3715498,0.9983554,1027.1093,0.5048112,291.55423,4105.0654,7.1660542,8.953905,0.0016627194,2.012783,-0.56810087,0.9993757,2.7387428,145.65756,145.65756,145.65756,32.23351,32.23351,32.23351,1
1115,0.0033525499,3.493172,0.9965842,511.52768,0.49988383,205.58278,2042.6176,7.1611843,8.97836,0.0018901915,2.028731,-0.5625224,0.999316,2.5859573,102.82734,102.82734,102.82734,22.644882,22.644882,22.644882,0
4588,0.0048391344,2.6472652,0.99610287,339.80417,0.5600588,185.84616,1356.5695,7.0104976,8.39964,0.0024158342,1.8941921,-0.60144854,0.9994669,2.3939884,92.87754,92.87754,92.87754,18.459694,18.459694,18.459694,0
3070,0.0035662714,4.089668,0.99245363,271.06885,0.47871011,231.43906,1080.1858,6.928139,8.851057,0.001780242,2.1169417,-0.5275082,0.99862045,2.6418498,115.69599,115.69599,115.69599,16.482853,16.482853,16.482853,0
3662,0.018350454,2.4043946,0.95915204,29.439596,0.5777357,205.41681,115.35399,5.174264,6.5269375,0.0024157013,1.8298248,-0.44651148,0.98292196,2.2989187,102.72327,102.72327,102.72327,5.431026,5.431026,5.431026,0
1227,0.0029181717,3.6301649,0.9982216,1021.0762,0.49500498,246.78406,4080.6743,7.4217215,9.260484,0.0017014478,2.0521379,-0.57741505,0.9995813,2.6050324,123.36721,123.36721,123.36721,31.996952,31.996952,31.996952,0
4186,0.0025135928,3.5670617,0.99742407,693.1979,0.50722,200.774,2769.2244,7.611769,9.398538,0.0017471845,2.0267985,-0.59600735,0.9997359,2.6248367,100.3855,100.3855,100.3855,26.423553,26.423553,26.423553,0
3206,0.014744249,1.2501781,0.99825186,357.75784,0.68007547,34.259895,1429.7812,6.254839,7.1953993,0.005090863,1.4912066,-0.6491703,0.9993144,2.231526,17.144293,17.144293,17.144293,18.94481,18.94481,18.94481,0
2571,0.0043245214,7.3722854,0.9818446,203.08377,0.4149395,247.85355,804.9628,6.7339716,8.7329,0.0012924665,2.470931,-0.46150148,0.99561745,2.832805,123.93444,123.93444,123.93444,14.263508,14.263508,14.263508,0
0,0.0068982407,2.5987024,0.9896923,126.265785,0.5440592,341.28287,502.46445,6.3675685,7.9929733,0.0015150241,1.8624587,-0.533563,0.99775344,2.3826382,170.64737,170.64737,170.64737,11.288913,11.288913,11.288913,1
1645,0.0049372623,1.741319,0.99726915,318.9995,0.61970156,73.65589,1274.2567,6.9447737,8.223123,0.0044465316,1.6072278,-0.6358458,0.9996769,2.267436,36.835236,36.835236,36.835236,17.892889,17.892889,17.892889,0
3497,0.0068758423,3.5144641,0.99203765,221.03416,0.52253866,125.39707,880.6222,6.5438395,8.048542,0.0022131323,2.0591557,-0.5379779,0.99800813,2.600302,62.76045,62.76045,62.76045,14.938109,14.938109,14.938109,0
682,0.0068604746,3.5598385,0.98058075,91.701675,0.49973178,188.70111,363.24686,6.1287675,7.9611154,0.002227232,2.0364838,-0.47393286,0.99453473,2.5668423,94.35579,94.35579,94.35579,9.589474,9.589474,9.589474,2
4626,0.002285288,5.354473,0.99496233,531.59564,0.44704106,219.90048,2121.028,7.424568,9.508472,0.001551268,2.2578745,-0.5385868,0.99926585,2.7768514,109.96436,109.96436,109.96436,23.076944,23.076944,23.076944,1
381,0.0016193475,4.2626076,0.9988722,1890.3485,0.4809105,176.93323,7557.1313,8.087316,9.997436,0.0016814078,2.1285064,-0.60582983,0.9998639,2.7431936,88.427444,88.427444,88.427444,43.505898,43.505898,43.505898,2
1491,0.0076473444,2.501862,0.9910221,139.35336,0.5744663,201.95605,554.91156,6.440591,7.7713733,0.0022442508,1.8619415,-0.5698939,0.99850786,2.4035974,100.94099,100.94099,100.94099,11.809683,11.809683,11.809683,0
4041,0.0034388604,2.0644772,0.99799365,514.83295,0.57765645,141.33421,2057.2673,7.27209,8.731206,0.0029928535,1.7391754,-0.6259275,0.9997475,2.3032322,70.63949,70.63949,70.63949,22.739311,22.739311,22.739311,0
704,0.0074890372,3.3788815,0.9807128,87.67973,0.5064954,247.1592,347.34006,6.082995,7.8831162,0.0017941508,2.0114503,-0.47541857,0.9943706,2.5927322,123.59296,123.59296,123.59296,9.396962,9.396962,9.396962,2
4563,0.004759297,3.5833042,0.99080557,194.89389,0.4987573,207.7477,775.99225,6.6498947,8.480785,0.0020411795,2.0411139,-0.52088475,0.9979982,2.6143544,103.84896,103.84896,103.84896,13.964944,13.964944,13.964944,0
618,0.004696402,4.482277,0.9851897,151.32893,0.46563664,283.9266,600.8335,6.524981,8.516405,0.0015532257,2.1703432,-0.48194322,0.99642414,2.6856344,141.93195,141.93195,141.93195,12.302471,12.302471,12.302471,3
4440,0.015981678,2.8794022,0.94460225,26.019176,0.54373705,178.35954,101.1973,5.227247,6.6657495,0.0024678921,1.9315937,-0.42251295,0.9789533,2.403186,89.19711,89.19711,89.19711,5.115501,5.115501,5.115501,0
1644,0.14143644,1.1203893,0.75600415,2.2948527,0.7377627,3.6072412,8.059022,2.5543056,3.3033412,0.004308931,1.1926826,-0.20902841,0.61809164,1.7799908,1.8031901,1.8031901,1.8031901,1.5127417,1.5127417,1.5127417,0
1509,0.0027957829,2.2528303,0.9988324,965.0746,0.5954761,113.8518,3858.0454,7.602073,8.990561,0.0027792195,1.710565,-0.65543306,0.9998896,2.323001,56.911064,56.911064,56.911064,31.102188,31.102188,31.102188,0
223,0.0052109156,4.4420905,0.9833521,133.501,0.46810555,324.00015,529.56195,6.453962,8.430363,0.0013967667,2.162021,-0.47796282,0.99596685,2.6498077,161.98943,161.98943,161.98943,11.575698,11.575698,11.575698,1
4789,0.003616989,1.6983317,0.9991671,1019.9619,0.6506194,126.37448,4078.1494,7.587431,8.6041155,0.002830006,1.6447061,-0.6986536,0.9999318,2.2798166,63.170235,63.170235,63.170235,31.982754,31.982754,31.982754,0
4309,0.0024245519,2.9730592,0.99922454,1917.9933,0.563578,179.14417,7669.0,7.9484043,9.333987,0.0019066837,1.9526472,-0.65639234,0.9999154,2.3913193,89.5361,89.5361,89.5361,43.851017,43.851017,43.851017,0
572,0.0029333418,3.608999,0.9981875,996.83234,0.50696,352.9202,3983.7205,7.4679937,9.257068,0.0013921282,2.0401769,-0.58672357,0.99964213,2.8947816,176.36017,176.36017,176.36017,31.689556,31.689556,31.689556,4
3592,0.0026536586,4.661795,0.995137,479.29822,0.45973057,267.4585,1912.5311,7.267883,9.2807255,0.001490617,2.1921198,-0.53861904,0.9991463,2.7111788,133.71872,133.71872,133.71872,21.891003,21.891003,21.891003,0
77,0.0031219954,5.8586836,0.9900419,294.23587,0.43002892,205.96263,1171.0847,6.9849563,9.145705,0.0016284266,2.3242805,-0.4929518,0.9979125,2.890587,102.91376,102.91376,102.91376,17.164536,17.164536,17.164536,4
4569,0.0032865633,4.317733,0.99721444,775.6726,0.5185531,156.63902,3098.3726,7.4837136,9.085195,0.0020054302,2.1364355,-0.59540105,0.99962735,2.791344,78.27192,78.27192,78.27192,27.897028,27.897028,27.897028,0
1024,0.004957699,2.1160438,0.99706495,360.77634,0.58320296,98.44497,1440.9893,6.9796195,8.421354,0.002993135,1.7529849,-0.6107934,0.9995651,2.5198135,49.25777,49.25777,49.25777,19.041857,19.041857,19.041857,0
439,0.0037024252,4.3020816,0.9924841,286.13217,0.47116268,189.4708,1140.2267,6.896166,8.855912,0.0019875902,2.1476161,-0.51919025,0.9984105,2.7029521,94.697624,94.697624,94.697624,16.903332,16.903332,16.903332,2
4458,0.004637681,5.518634,0.9787097,129.66614,0.44015878,152.21523,513.14594,6.419396,8.529316,0.0021024062,2.2879012,-0.45154008,0.9943999,2.9117742,76.11501,76.11501,76.11501,11.406655,11.406655,11.406655,0
2684,0.006557867,1.8954084,0.99611115,243.87807,0.62120324,103.30851,973.6169,6.7493734,8.032423,0.00354197,1.6640772,-0.623148,0.9995057,2.4781263,51.663136,51.663136,51.663136,15.651434,15.651434,15.651434,0
3505,0.008396443,3.5142994,0.9658636,51.48895,0.4956977,175.44286,202.4415,5.773684,7.605806,0.002547138,2.0321014,-0.43699718,0.9890345,2.5938356,87.71932,87.71932,87.71932,7.1828113,7.1828113,7.1828113,0
342,0.0057458202,4.4499745,0.98325324,132.86183,0.47579166,285.15472,526.9974,6.349312,8.301021,0.0013686066,2.151846,-0.47308895,0.99522215,2.711593,142.57262,142.57262,142.57262,11.529187,11.529187,11.529187,2
474,0.00281577,5.5712094,0.99428105,487.44366,0.44462156,281.75635,1944.2034,7.2367992,9.337231,0.0011778013,2.2825189,-0.5230163,0.99891645,2.797428,140.88124,140.88124,140.88124,22.132168,22.132168,22.132168,4
3623,0.009276535,4.051166,0.9541582,44.192585,0.48167378,196.98442,172.71918,5.6257076,7.535453,0.0019445533,2.1103532,-0.4043644,0.9827819,2.6491203,98.49483,98.49483,98.49483,6.650893,6.650893,6.650893,0
2345,0.007901505,3.6409118,0.99023324,186.72717,0.49536902,198.57088,743.2678,6.1463633,7.9917316,0.0017812883,2.0519834,-0.47476736,0.9946602,2.6704037,99.32077,99.32077,99.32077,13.74191,13.74191,13.74191,0
2593,0.0020894867,3.350654,0.99919444,2080.614,0.5543255,181.2772,8319.105,8.125684,9.5582695,0.0016124285,2.022521,-0.658317,0.9999373,2.5011017,90.587105,90.587105,90.587105,45.667862,45.667862,45.667862,0
2591,0.007220522,3.752771,0.9742993,73.03326,0.48914745,277.71204,288.38025,6.0142303,7.888221,0.0016803894,2.0681784,-0.45434397,0.99239063,2.6354876,138.86267,138.86267,138.86267,8.552352,8.552352,8.552352,0
3886,0.015166565,2.903872,0.91916496,17.968605,0.5238634,216.03506,68.97054,5.0170465,6.723039,0.0023262212,1.9233878,-0.37004885,0.96396357,2.3832939,108.01782,108.01782,108.01782,4.2442784,4.2442784,4.2442784,0
2642,0.01028786,1.0124516,0.9993922,833.11975,0.71903574,70.18194,3331.4666,7.0042195,7.777562,0.0047566267,1.4073831,-0.7247651,0.99990535,1.9325202,35.097973,35.097973,35.097973,28.891533,28.891533,28.891533,0
1858,0.007470834,3.8884528,0.9690812,62.89376,0.48977745,341.24338,247.68658,5.9276395,7.8114114,0.0014797582,2.0800917,-0.4432628,0.99061567,2.6099668,170.62546,170.62546,170.62546,7.9346704,7.9346704,7.9346704,3
2860,0.0032781302,2.681353,0.99842227,850.0645,0.56843036,103.013405,3397.577,7.414979,8.925532,0.0028721383,1.8217227,-0.62916505,0.99980193,2.5210316,51.494434,51.494434,51.494434,29.187016,29.187016,29.187016,0
490,0.008961388,4.0847273,0.9523507,42.86516,0.47502854,257.79205,167.37592,5.6288195,7.564778,0.0018031008,2.120125,-0.39955786,0.9821069,2.6835833,128.89365,128.89365,128.89365,6.548511,6.548511,6.548511,1
4703,0.004796734,2.056186,0.9993791,1656.2521,0.5988944,113.98871,6622.952,7.580734,8.943689,0.0024350276,1.7543763,-0.66151446,0.99989915,2.517327,57.004776,57.004776,57.004776,40.728683,40.728683,40.728683,0
3680,0.007173811,1.690418,0.9991792,1030.6799,0.66102356,84.63518,4121.0293,7.2765417,8.374705,0.0023563951,1.6351328,-0.6854846,0.999893,2.8538027,42.366707,42.366707,42.366707,32.202473,32.202473,32.202473,0
4579,0.00209994,3.1301475,0.9991851,1921.0436,0.5425551,165.04897,7681.0444,7.9561605,9.582795,0.0019448065,1.9432842,-0.63879746,0.9999067,2.58228,82.494774,82.494774,82.494774,43.862427,43.862427,43.862427,0
373,0.0022996792,4.4904857,0.99880695,1882.9219,0.4705494,222.30762,7527.1973,7.8490696,9.819288,0.0015539221,2.169844,-0.5836654,0.9997546,2.776863,111.091484,111.091484,111.091484,43.462917,43.462917,43.462917,4
2442,0.0074414928,2.7678633,0.98554486,95.81509,0.5349251,188.94727,380.4925,6.142167,7.7986355,0.0022324377,1.890072,-0.50843835,0.9963513,2.5109744,94.48069,94.48069,94.48069,9.812884,9.812884,9.812884,0
685,0.38687965,3.4184005,0.9988787,1524.3662,0.7712626,47.80849,6094.0464,3.9656181,4.8601193,0.0034831227,1.6062883,-0.64751244,0.9944593,3.1765282,23.908535,23.908535,23.908535,39.042316,39.042316,39.042316,2
4947,0.010339037,1.422181,0.9984532,459.76865,0.66399163,54.652363,1837.6525,6.5139756,7.498031,0.004709242,1.5588074,-0.6549999,0.9995422,2.106781,27.320276,27.320276,27.320276,21.452127,21.452127,21.452127,0
254,0.017144894,2.999473,0.99758756,621.82245,0.58172685,78.42794,2484.2903,6.6630254,8.181643,0.003074419,1.979092,-0.59964436,0.9993575,2.6770039,39.204784,39.204784,39.204784,24.957453,24.957453,24.957453,1
4528,0.002507412,4.2874064,0.99597204,532.51263,0.47362962,322.56897,2125.7632,7.3301454,9.274203,0.0013789651,2.1468225,-0.55402917,0.9993513,2.722173,161.29826,161.29826,161.29826,23.112486,23.112486,23.112486,0
1,0.004652371,3.1918414,0.99278945,221.43436,0.5161844,236.30746,882.5456,6.7724853,8.527747,0.0019839914,1.9718746,-0.54358727,0.9986526,2.4990253,118.12626,118.12626,118.12626,14.901782,14.901782,14.901782,1
5085,0.0034058474,4.266095,0.9959883,532.0881,0.4742653,230.52103,2124.0862,7.1652913,9.107528,0.00177536,2.1454144,-0.54279053,0.9991098,2.67089,115.21476,115.21476,115.21476,23.11803,23.11803,23.11803,0
1874,0.0071857474,3.0537903,0.9827899,88.82427,0.5177311,180.9074,352.2433,6.110717,7.8473186,0.0025443963,1.9514389,-0.4908458,0.9954362,2.4444623,90.44381,90.44381,90.44381,9.459774,9.459774,9.459774,0
4722,0.008225689,2.8749907,0.98814845,121.38268,0.5460889,256.75626,482.65576,6.2676706,7.7151027,0.0018233998,1.9369344,-0.53147835,0.9971731,2.3248813,128.37283,128.37283,128.37283,11.042982,11.042982,11.042982,0
2456,0.0029369981,3.0255861,0.9981661,825.266,0.5459474,341.03955,3298.0383,7.50926,9.137947,0.001497065,1.9195602,-0.6137701,0.99976945,2.5126083,170.47925,170.47925,170.47925,28.767548,28.767548,28.767548,1
1222,0.0022791554,4.3264146,0.99867296,1630.8711,0.5217234,167.35788,6519.158,7.8970976,9.427894,0.0017609592,2.1830583,-0.6273868,0.9998658,2.6585126,83.658295,83.658295,83.658295,40.436153,40.436153,40.436153,0
3731,0.006223107,3.1018088,0.9986212,1125.2778,0.59385115,76.5632,4498.01,7.1266913,8.5354185,0.0026129137,1.7583438,-0.633112,0.999743,2.634055,38.31691,38.31691,38.31691,33.590446,33.590446,33.590446,0
295,0.0028070693,2.939409,0.9982034,818.3255,0.53630596,348.9758,3270.3625,7.556697,9.21656,0.0014257053,1.9311578,-0.6115683,0.999774,2.5530415,174.36894,174.36894,174.36894,28.636475,28.636475,28.636475,4
709,0.001243034,6.618689,0.9981327,1773.1832,0.4413019,173.18222,7086.1143,8.223712,10.385735,0.0014672669,2.3841493,-0.5784432,0.9998211,2.985604,86.55713,86.55713,86.55713,42.173267,42.173267,42.173267,2
2059,0.036885858,3.952945,0.9991939,2452.6643,0.5660306,125.99665,9806.704,7.3246894,8.936621,0.0016208574,2.1251926,-0.63644934,0.9998261,2.7747073,62.989933,62.989933,62.989933,49.56253,49.56253,49.56253,1
4736,0.008596609,3.3359735,0.9994657,3123.0925,0.5665086,135.93866,12489.034,7.8268623,9.224457,0.00162647,2.0225992,-0.6587995,0.99991614,2.634144,67.95587,67.95587,67.95587,55.939655,55.939655,55.939655,0
3495,0.002663341,3.1468773,0.9988999,1430.7112,0.5171398,232.19643,5719.6978,7.531956,9.26537,0.0018244117,1.96995,-0.59991294,0.999728,2.6121106,116.08678,116.08678,116.08678,37.861958,37.861958,37.861958,0
2329,0.0029532537,4.1607137,0.9979591,1020.0538,0.48863953,256.19565,4076.0544,7.5930467,9.287267,0.001525972,2.145147,-0.58727616,0.9996569,2.5163848,128.00198,128.00198,128.00198,32.009674,32.009674,32.009674,0
2994,0.002547425,3.8435268,0.99673426,588.572,0.48529112,267.8578,2350.4446,7.40592,9.292976,0.0016051733,2.0836468,-0.5679178,0.99950916,2.5938156,133.92482,133.92482,133.92482,24.27152,24.27152,24.27152,0
4845,0.0036520634,4.2551208,0.99299735,303.82263,0.471215,214.05556,1211.0354,6.9235234,8.877831,0.0017855791,2.1433804,-0.5226177,0.9985351,2.7202804,106.990036,106.990036,106.990036,17.430899,17.430899,17.430899,0
2970,0.112004645,18.39153,0.98679805,697.4088,0.7366539,30.974104,2771.2437,5.088733,5.8756504,0.0025330132,1.5878618,-0.62352604,0.996973,2.6389887,15.548103,15.548103,15.548103,26.532705,26.532705,26.532705,0
2666,0.0058449125,4.380551,0.9793121,105.85578,0.471327,224.27553,419.04257,6.285962,8.248011,0.0017746263,2.146712,-0.46501455,0.9945427,2.7134116,112.13016,112.13016,112.13016,10.284171,10.284171,10.284171,4
2196,0.01544687,1.5828034,0.9984194,501.455,0.66790605,418.79214,2004.2372,6.2943134,7.36302,0.0017559613,1.5870427,-0.6323564,0.99926424,2.8032339,209.28606,209.28606,209.28606,22.497892,22.497892,22.497892,4
4509,0.026779959,1.0540378,0.9957001,122.61745,0.69098467,21.67919,489.41577,5.4677467,6.3560233,0.009069136,1.4027011,-0.612467,0.99754864,1.9235377,10.855673,10.855673,10.855673,11.095584,11.095584,11.095584,0
1942,0.008361319,1.214135,0.996544,175.7679,0.6520851,73.66396,701.8575,6.340999,7.472352,0.005442109,1.4663045,-0.6303218,0.99931467,2.1444993,36.840885,36.840885,36.840885,13.284574,13.284574,13.284574,0
1351,0.007947146,2.338589,0.98690194,89.31564,0.56616807,151.09067,354.92398,6.1021447,7.6306543,0.0032338547,1.7986385,-0.52958006,0.9969546,2.3153365,75.52402,75.52402,75.52402,9.463893,9.463893,9.463893,0
189,0.027539777,4.9516363,0.99941057,4201.6104,0.5308752,210.09486,16801.49,7.503867,9.264082,0.001379378,2.2435982,-0.62178,0.9998183,2.9203262,104.95951,104.95951,104.95951,64.85403,64.85403,64.85403,2
3594,0.008047138,4.053338,0.9665417,60.62277,0.47552028,289.8216,238.43774,5.832674,7.759347,0.0017039024,2.1100433,-0.4255879,0.98806053,2.6522694,144.8881,144.8881,144.8881,7.8043575,7.8043575,7.8043575,0
4654,0.0065343804,4.192817,0.982445,119.46536,0.4940257,378.9521,473.66864,6.2683635,7.9005466,0.0012507522,2.1463373,-0.4888182,0.99543744,2.5139036,189.45226,189.45226,189.45226,10.942887,10.942887,10.942887,0
1372,0.0021866853,5.1757345,0.99802285,1309.5818,0.51171684,177.933,5233.1514,7.8268685,9.605619,0.0018231708,2.0451894,-0.6104312,0.9998328,2.583903,88.93792,88.93792,88.93792,36.249737,36.249737,36.249737,0
1295,0.0038917959,2.5173576,0.99923986,1656.7018,0.59784025,102.75214,6624.2896,7.6922116,9.070567,0.0021556953,1.753849,-0.66219944,0.9999115,2.5654814,51.406563,51.406563,51.406563,40.77205,40.77205,40.77205,0
2485,0.003913368,4.4157934,0.9964674,625.27997,0.6004119,84.25719,2496.7039,7.215662,8.617188,0.0034945302,1.7562665,-0.63297665,0.9997588,2.3993785,42.13039,42.13039,42.13039,25.041285,25.041285,25.041285,0
555,0.0018314925,5.3368073,0.99759024,1108.0829,0.45289907,232.0261,4426.9946,7.8512855,9.922804,0.0014964013,2.2684362,-0.5690566,0.9996937,2.8033288,115.969315,115.969315,115.969315,33.35329,33.35329,33.35329,2
1110,0.021013334,25.4552,0.99635357,3492.5881,0.643139,80.67955,13944.897,6.1385508,7.370334,0.0016381358,1.8995261,-0.60115516,0.99881214,3.487384,40.42834,40.42834,40.42834,59.191414,59.191414,59.191414,0
1188,0.0068689133,3.688026,0.97660565,78.84776,0.49514103,279.93976,311.70303,6.1007543,7.9458313,0.0017253435,2.0476105,-0.46832985,0.9936945,2.6081533,139.96942,139.96942,139.96942,8.887738,8.887738,8.887738,0
3719,0.2355007,0.6788299,0.99420977,58.6945,0.8204341,6.96227,234.09918,3.397713,3.8859985,0.006193936,1.1093997,-0.5959267,0.978184,2.0747268,3.4979026,3.4979026,3.4979026,7.690091,7.690091,7.690091,0
3627,0.0057141683,2.248167,0.996616,332.73087,0.6191151,81.83304,1328.6753,6.8304424,8.112378,0.0025661641,1.6163598,-0.6286955,0.9995961,2.6835678,40.947483,40.947483,40.947483,18.339024,18.339024,18.339024,0
1217,0.005429286,3.9002185,0.9892691,181.68896,0.48389003,272.68295,722.85565,6.5471582,8.446249,0.0015907107,2.0939913,-0.50151724,0.9972851,2.6293442,136.30495,136.30495,136.30495,13.470355,13.470355,13.470355,3
3827,0.010619219,1.488738,0.99914104,866.8839,0.64938486,95.79584,3466.0469,6.9218235,8.063993,0.0030498742,1.5678457,-0.6675333,0.9997903,2.2356355,47.898884,47.898884,47.898884,29.469112,29.469112,29.469112,0
987,0.008336846,2.2962663,0.99222165,147.8264,0.58048534,184.14134,589.00934,6.4215426,7.727155,0.002181008,1.814413,-0.5743101,0.99857366,2.439746,92.08707,92.08707,92.08707,12.21473,12.21473,12.21473,0
4422,0.0156141035,1.8118527,0.997903,432.45953,0.71526134,62.713215,1728.0264,6.5292897,7.332709,0.00393121,1.6215314,-0.6988904,0.99976057,2.5054748,31.413609,31.413609,31.413609,20.862331,20.862331,20.862331,0
